@relation Spammer
@attribute 'followers_per_followees' numeric
@attribute 'replies_to_tweets' numeric
@attribute 'tweets_with_url_to_total_tweets' numeric
@attribute 'number_of_replies' numeric
@attribute 'hastag_count_to_word_count_mean' numeric
@attribute 'hastag_count_to_word_count_median' numeric
@attribute 'hastag_count_to_word_count_min' numeric
@attribute 'hastag_count_to_word_count_max' numeric
@attribute 'url_count_to_word_count_mean' numeric
@attribute 'url_count_to_word_count_median' numeric
@attribute 'url_count_to_word_count_min' numeric
@attribute 'url_count_to_word_count_max' numeric
@attribute 'characters_per_tweet_mean' numeric
@attribute 'characters_per_tweet_median' numeric
@attribute 'characters_per_tweet_min' numeric
@attribute 'characters_per_tweet_max' numeric
@attribute 'hashtags_per_tweet_mean' numeric
@attribute 'hashtags_per_tweet_median' numeric
@attribute 'hashtags_per_tweet_min' numeric
@attribute 'hashtags_per_tweet_max' numeric
@attribute 'mentions_per_tweet_mean' numeric
@attribute 'mentions_per_tweet_median' numeric
@attribute 'mentions_per_tweet_min' numeric
@attribute 'mentions_per_tweet_max' numeric
@attribute 'numeric_characters_per_tweet_mean' numeric
@attribute 'numeric_characters_per_tweet_median' numeric
@attribute 'numeric_characters_per_tweet_min' numeric
@attribute 'numeric_characters_per_tweet_max' numeric
@attribute 'url_count_per_tweet_mean' numeric
@attribute 'url_count_per_tweet_median' numeric
@attribute 'url_count_per_tweet_min' numeric
@attribute 'url_count_per_tweet_max' numeric
@attribute 'word_count_per_tweet_mean' numeric
@attribute 'word_count_per_tweet_median' numeric
@attribute 'word_count_per_tweet_min' numeric
@attribute 'word_count_per_tweet_max' numeric
@attribute 'retweet_count_mean' numeric
@attribute 'retweet_count_median' numeric
@attribute 'retweet_count_min' numeric
@attribute 'retweet_count_max' numeric
@attribute 'followee_count' numeric
@attribute 'follower_count' numeric
@attribute 'tweet_count' numeric
@attribute 'mention_count' numeric
@attribute 'reply_count' numeric
@attribute 'total_tweet_count_of_followees' numeric
@attribute 'time_between_posts_mean' numeric
@attribute 'time_between_posts_median' numeric
@attribute 'time_between_posts_min' numeric
@attribute 'time_between_posts_max' numeric
@attribute 'post_count_per_day_mean' numeric
@attribute 'post_count_per_day_median' numeric
@attribute 'post_count_per_day_min' numeric
@attribute 'post_count_per_day_max' numeric
@attribute 'post_count_per_week_mean' numeric
@attribute 'post_count_per_week_median' numeric
@attribute 'post_count_per_week_min' numeric
@attribute 'post_count_per_week_max' numeric
@attribute 'spammer' {'yes' 'no'}

@data
0.984,0.42,0.1233333333,126,0.0019,0,0,0.2,0.0105,0,0,0.25,100.8567,140,7,148,0.0233,0,0,1,0.5067,1,0,2,0.37,0,0,5,0.1233,0,0,1,17.61,26,1,31,0.0467,0,0,2,125,123,300,56,66,176380,89021.3813,88024,21,975144,0.9709,0,0,6,6.6667,7,0,18,yes
0.7692307692,0.1052631579,0.4736842105,2,0.0152,0,0,0.1429,0.0682,0.25,0,0.3333,71.5789,36,31,140,0.1579,0,0,1,0.1053,0,0,1,0.6842,0,0,3,0.4737,1,0,1,11.4211,4,3,22,0,0,0,0,13,10,19,2,3,5299,359805.3333,480523,83,2682081,0.2533,0,0,3,1.7273,5,0,5,yes
3.5238095238,0.4451665313,0.2209585703,1096,0.0082,0,0,0.5,0.0295,0,0,1,84.0938,74,4,185,0.0869,0,0,3,0.9821,1,0,13,1.2872,1,0,9,0.2279,0,0,2,12.7916,11,1,33,0.1239,0,0,5,168,592,2485,1713,1310,724806,8674.1975,1122,1,777952,9.9274,14,0,66,68.3889,96,1,187,yes
0.5103373232,0.649836542,0.0671994188,1789,0.0054,0,0,1,0.0149,0,0,1,70.8932,43,2,159,0.0447,0,0,14,0.7083,1,0,5,0.3287,0,0,5,0.0672,0,0,1,12.0854,8,1,32,0.0098,0,0,2,919,469,189,2150,1953,1595978,5900.7544,26,1,7945403,14.6436,0,0,158,101.963,0,0,564,yes
1.3333333333,0.1458333333,0.0606060606,77,0.0002,0,0,0.1111,0.0065,0,0,0.3333,67.2936,47,4,140,0.0019,0,0,1,0.1705,0,0,2,0.1629,0,0,3,0.0606,0,0,1,11.9527,9,1,29,0,0,0,0,18,24,528,70,71,13927,36478.8197,1003,19,1184601,2.3677,7,0,24,16.5,33,0,87,yes
7.8,0.2118055556,0.0868055556,61,0.0087,0,0,0.6364,0.0132,0,0,0.5,67.6389,85,1,148,0.0938,0,0,7,0.2986,0,0,2,0.3472,0,0,4,0.0868,0,0,1,11.934,19,1,29,0,0,0,0,20,156,232,78,70,16945,32708.2265,18107,17,2349093,2.6422,2,0,16,18,10,0,40,yes
0.9116022099,0.3164835165,0.1582417582,288,0.0034,0,0,0.25,0.0154,0.05556,0,1,85.1549,128,9,164,0.0451,0,0,3,0.4714,0,0,4,0.378,1,0,6,0.1593,1,0,2,14.3143,18,1,32,0.0396,0,0,2,181,165,910,211,179,211357,44033.0473,2018,10,6914507,1.9612,0,0,45,13.5821,0,0,78,yes
0.3636363636,0.0689655172,0.8735632184,6,0.0006,0,0,0.0526,0.0489,0,0,0.0714,117.3218,106,19,156,0.0115,0,0,1,0.069,0,0,1,3.092,0,0,7,0.8736,0,0,1,17.6897,20,3,25,0,0,0,0,11,4,87,0,0,3758,11251.686,878,72,356253,7.25,25,0,34,43.5,61,26,61,yes
0.3117977528,0.3276595745,0.1617021277,77,0.0034,0,0,0.1111,0.0154,0,0,0.2,69.8681,86,8,158,0.0426,0,0,1,0.5362,0,0,3,0.3702,0,0,4,0.1617,0,0,1,11.3447,13,1,28,0.0936,0,0,1,356,111,235,62,53,496796,181065.7265,156309,26,11169900,0.4786,0,0,9,3.3099,0,0,15,yes
0.1176470588,0.0555555556,0.3425925926,6,0.0771,0.07692,0,0.8,0.047,0,0,0.2,70.7685,59,11,144,0.7593,1,0,8,0.3704,0,0,9,0.6389,0,0,6,0.3426,0,0,1,11.3704,13,1,28,0.0926,0,0,2,68,8,108,0,0,18400,2058.4486,23,1,35193,36,44,27,44,108,108,108,108,yes
0.2409638554,0.8255659121,0.1318242344,620,0.0014,0,0,0.5,0.0151,0,0,0.3333,67.9321,38,6,147,0.008,0,0,3,0.9081,1,0,3,0.3728,1,0,3,0.1332,0,0,2,11.7989,6,1,34,0.0013,0,0,1,415,100,751,33,32,351877,20059.2067,250,0,2390465,4.2914,10,0,34,30.04,48,0,144,yes
0.9824561404,0.1353887399,0.0884718499,101,0.003,0,0,0.5,0.0256,0,0,1,46.6408,63,3,140,0.0174,0,0,3,0.1689,1,0,4,0.2051,0,0,5,0.0885,0,0,1,8.5925,11,1,28,0.0094,0,0,2,57,56,746,79,89,145977,22530.0322,347,1,1922776,3.8256,11,0,20,26.6429,39,0,58,yes
0.3787878788,0.7835497835,0.0822510823,181,0.1383,0,0,1,0.0206,0,0,0.5,60.7532,139,10,140,1.4545,0,0,17,0.8442,0,0,4,0.5108,0,0,17,0.0823,0,0,1,8.3593,20,1,28,0.0087,0,0,1,66,25,231,22,18,70580,54098.7783,3,3,1354316,1.5931,0,0,26,11,4,0,41,yes
0,0,0.9677419355,0,0.0484,0,0,0.25,0.108,0.1,0,0.2,77.5806,78,33,91,0.3871,0,0,1,0,0,0,0,2.7419,3,0,4,0.9677,1,0,1,8.9677,10,4,11,0,0,0,0,0,0,31,0,0,0,99752.3667,64,63,2990654,0.8857,0,0,30,6.2,0,0,30,yes
0.4634146341,0.4444444444,0.1245791246,132,0.0114,0,0,1,0.0109,0,0,0.5,62.963,113,4,151,0.0673,0,0,10,0.4579,0,0,2,0.7845,0,0,4,0.1246,0,0,1,10.7643,24,1,27,0,0,0,0,41,19,297,134,133,35658,15327.9155,85328,17,210822,5.6038,2,0,25,37.125,29,9,92,yes
0,0,1,0,0.0147,0,0,0.125,0.0633,0.05556,0.0476,0.0909,108.0385,134,75,137,0.2308,0,0,2,0,0,0,0,1.2115,2,0,2,1,1,1,1,16.1346,18,11,21,0,0,0,0,0,5,52,3,0,0,484.3137,373,127,1014,52,52,52,52,52,52,52,52,yes
0.6012311902,0.5585987261,0.1140127389,877,0.0111,0.07692,0,1,0.0123,0,0,1,81.9541,138,4,156,0.0854,1,0,4,0.7803,12,0,12,0.2809,1,0,6,0.1178,0,0,3,13.5185,13,1,30,0.0777,0,0,3,1462,879,1570,784,645,2177177,11562.7425,2699,0,570937,7.4762,4,0,50,52.3333,41,5,126,yes
0.6741629185,0.1569839308,0.6069221261,254,0.0073,0,0,0.5,0.0492,0.07692,0,1,105.4073,132,7,166,0.0933,0,0,3,1.0612,1,0,11,0.7392,0,0,7,0.6316,1,0,3,14.4444,13,1,30,0.4506,0,0,2,2001,1349,1619,390,255,3722561,26766.7798,239,1,8105517,3.2295,1,0,28,22.4722,6,0,102,yes
0,0,0.8,0,0.0222,0.11111,0,0.1111,0.1067,0.11111,0,0.2,60.8,85,22,85,0.2,1,0,1,0,0,0,0,2.6,3,1,4,0.8,1,0,1,7.2,9,4,9,0,0,0,0,0,0,5,0,0,0,729795,64,64,2918988,0.1471,0,0,4,1,0,0,4,yes
4.3793103448,0.1623309053,0.1030176899,312,0.0054,0,0,0.75,0.0135,0,0,1,93.5874,80,5,247,0.0734,0,0,6,0.193,1,0,4,0.3658,0,0,15,0.103,0,0,1,16.3585,13,1,32,0.001,0,0,1,29,127,1924,134,142,38433,40644.3566,32732,14,1772228,2.1261,2,0,12,14.7846,18,0,44,yes
1.2352941176,0.4157245632,0.0195272354,809,0.0041,0,0,0.7368,0.0028,0,0,0.5,60.409,43,4,160,0.0617,0,0,14,0.7343,1,0,13,0.2297,0,0,5,0.0195,0,0,1,10.5812,7,1,31,0.0658,0,0,2,170,210,691,944,748,207334,6975.8828,445,4,1597493,12.3165,13,0,83,84.6087,120,0,248,yes
0.377245509,0.2889518414,0.3229461756,102,0.0013,0,0,0.25,0.041,0.05882,0,0.5,90.0227,113,4,154,0.017,0,0,3,0.5921,1,0,6,0.5184,2,0,4,0.3229,1,0,1,14.5552,17,1,34,0.187,1,0,2,167,63,353,50,47,171232,24777.5966,36920,16,858312,3.495,3,0,15,23.5333,29,1,48,yes
0.0277777778,0.1123595506,0.2247191011,10,0.0737,0.2,0,1,0.0292,0,0,0.1667,76.3483,26,11,158,0.7416,1,0,8,0.3034,0,0,3,0.7303,0,0,7,0.2247,0,0,1,12.1348,5,1,27,0.0449,0,0,2,72,2,89,0,0,8781,2888.6705,9,2,63930,29.6667,38,15,38,89,89,89,89,yes
0.1176470588,0.037593985,0.3007518797,5,0.0744,0.16667,0,1,0.0409,0.16667,0,0.25,73.203,53,21,156,0.594,1,0,2,0.3008,0,0,5,0.6466,1,0,4,0.3008,1,0,1,11.4737,6,1,30,0.0526,0,0,2,51,6,133,0,0,17658,2281.9318,4379,3,54186,33.25,42,10,45,133,133,133,133,yes
0.9597166888,0.033773862,0.8193832599,23,0.0009,0,0,0.25,0.1052,0.14286,0,1,78.5389,57,1,150,0.0044,0,0,1,0.047,0,0,4,0.6153,0,0,4,0.8267,1,0,3,11.9883,7,1,29,0.0044,0,0,1,2259,2168,681,46,20,4828013,15385.6868,131,4,1197411,5.582,2,0,98,37.8333,48,0,261,yes
1.1436363636,0.110876452,0.7750791975,105,0.0794,0,0,0.5,0.085,0.07692,0,1,84.9176,88,14,156,0.7666,0,0,3,0.2735,0,0,8,1.9968,1,0,4,0.7793,1,0,3,11.585,13,1,28,0.0507,0,0,2,550,629,947,82,41,1776052,21441.7896,2741,0,672188,4.0298,1,0,94,27.8529,20,1,122,yes
0.5185185185,0.0526315789,0.0105263158,5,0,0,0,0,0.0009,0,0,0.0833,63.8632,16,13,144,0,0,0,0,0.0842,0,0,1,0.1789,0,0,4,0.0105,0,0,1,11.6421,1,1,29,0,0,0,0,81,42,95,7,9,72702,99421.5851,11179,27,2922597,0.8716,2,0,6,5.9375,6,0,15,yes
0,0,1,0,0.0198,0,0,0.1111,0.0633,0.07143,0.0476,0.0833,108.64,85,74,147,0.32,0,0,2,0,0,0,0,1.22,1,0,2,1,1,1,1,16.16,14,12,21,0,0,0,0,0,8,50,3,2,0,497.3469,343,270,1431,50,50,50,50,50,50,50,50,yes
0.6513157895,0,0.176875,0,0.0043,0,0,0.8,0.0164,0,0,0.4,103.2613,94,19,603,0.0589,0,0,12,1.333,2,0,9,0.7592,0,0,20,0.1806,0,0,3,16.1227,15,3,32,1.0153,1,0,4,456,297,9157,619,385,875269,886.5163,32401,0,34267,96.9697,24,16,483,640,167,64,2870,yes
0.2380952381,0.125,0.875,1,0.0585,0.125,0,0.1429,0.0746,0.0625,0,0.1429,92.75,130,26,130,0.625,2,0,2,0.625,0,0,1,0.875,1,0,1,0.875,1,0,1,11.375,16,1,16,0.25,0,0,1,42,10,8,4,1,65172,25786,757,114,176416,2.6667,0,0,6,8,8,8,8,yes
1,0,0.8059701493,0,0.1359,0.27273,0,0.2727,0.0701,0.09091,0,0.25,98.4328,126,16,130,1.5597,3,0,3,0,0,0,0,0.5746,1,0,1,0.806,1,0,1,9.9104,11,1,23,0,0,0,0,22,22,134,8,8,33154,1148.0752,7,5,135835,67,133,1,133,134,134,134,134,yes
1.1363636364,0.1111111111,0.2777777778,6,0.006,0,0,0.125,0.0253,0,0,0.25,75.0185,43,17,141,0.0926,0,0,1,0.4074,2,0,2,0.4815,1,0,2,0.2778,0,0,1,12.6852,6,3,30,0.0741,0,0,1,22,25,54,3,8,12799,324441.1887,581288,39,9357655,0.27,0,0,6,1.8621,0,0,11,yes
0.7586206897,0,0.1428571429,0,0.0444,0,0,0.2,0.0159,0,0,0.1111,95.8571,133,30,143,0.2857,0,0,1,0,0,0,0,0.8571,0,0,2,0.1429,0,0,1,16.4286,27,5,27,0,0,0,0,29,22,7,1,1,26993,520456.1667,224951,21627,2339171,0.1892,0,0,2,1.1667,0,0,5,yes
0.9762320601,0.0318664643,0.8391502276,105,0.0021,0,0,0.25,0.0728,0.1,0,0.3333,97.5894,77,2,152,0.0331,0,0,1,0.0692,0,0,3,0.9272,3,0,5,0.8568,1,0,2,14.6209,10,1,31,0.0352,0,0,3,13169,12856,3174,428,242,28566626,2983.0926,1,0,311717,28.9035,14,0,263,193.8235,153,14,625,yes
0.3150684932,0.2720090293,0.4040632054,241,0.009,0,0,1,0.0483,0,0,1,81.8409,11,1,161,0.0903,0,0,6,0.3781,0,0,8,0.5282,0,0,5,0.4052,0,0,2,11.8962,2,1,27,0.0553,0,0,2,219,69,886,32,28,466873,18745.5424,21292,0,810671,4.5907,4,0,22,31.6429,53,1,80,yes
0.62,0.0434782609,0.6231884058,3,0.0454,0.05,0,0.5,0.0773,0,0,1,86.4928,135,16,140,0.6232,1,0,5,0.1014,0,0,2,0.5362,0,0,2,0.6232,0,0,1,12.7536,20,1,25,0.0435,0,0,1,200,124,69,15,6,145238,137287.5882,365,32,3023797,0.633,0,0,13,4.3125,1,0,19,yes
0.2737920937,0,0.9986181483,0,0.0628,0,0,0.5,0.1872,0.25,0,0.5,53.0078,39,23,128,0.3049,0,0,1,0,0,0,0,0.8144,1,0,4,0.9986,1,0,1,6.4224,4,2,24,0.0134,0,0,1,683,187,2171,26,19,1837115,1930.0525,3,0,1719277,44.3061,0,0,370,310.1429,295,0,1073,yes
0.5,0.1272727273,0.0363636364,14,0.0067,0,0,0.5,0.0048,0,0,0.25,64.7818,73,10,147,0.0364,0,0,1,0.3273,1,0,2,0.3273,1,0,4,0.0364,0,0,1,10.9818,11,1,32,0.0364,0,0,1,42,21,110,25,14,49780,91174.8073,39240,19,974112,0.9483,0,0,5,6.4706,0,0,16,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,106,106,106,106,1,1,1,1,0,0,0,0,2,2,2,2,1,1,1,1,6,6,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,yes
0,0,1,0,0.054,0,0,0.25,0.1108,0.11111,0.1,0.125,83.2222,75,74,103,0.4444,0,0,2,0,0,0,0,3.2222,3,2,5,1,1,1,1,9.1111,9,8,10,0,0,0,0,0,0,9,0,0,0,316302.25,67,4,2492447,0.3,0,0,4,1.8,0,0,8,yes
1.324137931,0.2921884317,0.1741204532,490,0.0166,0,0,0.6,0.0238,0,0,1,67.0781,136,4,148,0.1503,0,0,4,0.4126,0,0,4,0.3441,0,0,4,0.1747,0,0,2,11.1878,25,1,32,0.0835,0,0,3,145,192,1677,340,298,134377,26071.3932,20336,6,1535607,3.3142,3,0,21,22.9726,21,0,82,yes
1.4936170213,0.5962002413,0.1357056695,1977,0.0034,0,0,0.3333,0.0115,0,0,1,95.0694,144,4,157,0.0489,0,0,4,0.8978,2,0,10,0.3043,0,0,7,0.1378,0,0,4,16.2138,26,1,32,0.0486,0,0,3,235,351,229,1437,1676,723408,10034.0667,59,0,6293760,8.613,2,0,52,60.2909,14,0,180,yes
1.0755836961,0.1650485437,0.6553398058,34,0.023,0.14286,0,0.5,0.057,0.14286,0,0.25,87.5534,65,11,144,0.2427,1,0,3,0.3883,0,0,7,1.2379,2,0,5,0.6553,1,0,1,13.3738,7,2,29,0.0728,0,0,2,2527,2718,206,102,75,6077618,40889.9122,370,34,1734244,2.102,0,0,47,14.7143,0,0,136,yes
0.8899082569,0.1304347826,0.1268115942,36,0.0034,0,0,0.3333,0.0127,0,0,0.3333,107.5362,107,14,144,0.0362,0,0,2,0.1957,0,0,2,0.4819,0,0,6,0.1304,0,0,2,17.1884,16,2,28,0.0507,0,0,1,109,97,276,13,11,241565,146760.6073,1114,23,8657481,0.5897,0,0,18,4.1194,0,0,31,yes
0.8285714286,0.2710843373,0.0722891566,45,0.0018,0,0,0.1,0.0133,0,0,1,47,85,5,137,0.0241,0,0,1,0.2831,1,0,2,0.247,0,0,2,0.0723,0,0,1,7.9398,13,1,25,0,0,0,0,35,29,166,13,17,31567,73262.1455,413,15,860307,1.1857,2,0,8,8.3,26,1,26,yes
1.0821428571,0.508069522,0.082867784,1637,0.003,0.5,0,0.5,0.0139,0,0,1,53.6549,43,4,152,0.0223,2,0,2,0.5953,0,0,8,0.266,0,0,5,0.0835,0,0,2,9.0469,4,1,30,0.0422,0,0,2,280,303,3222,1132,967,688519,4580.8904,12,0,810086,18.8421,0,0,198,128.88,15,0,529,yes
1.1139240506,0.2602377807,0.0594451783,394,0.0031,0,0,0.3333,0.0066,0.0625,0,0.5,75.7252,90,2,158,0.031,0,0,2,0.3349,0,0,10,0.1823,0,0,4,0.0594,1,0,1,14.0634,16,1,33,0.0053,0,0,1,79,88,1514,332,342,172177,10055.8903,45,3,686047,8.5537,3,0,78,58.2308,60,1,239,yes
1.1111111111,0.3537414966,0.1918367347,260,0.0004,0,0,0.1667,0.0333,0,0,1,80.8299,85,3,171,0.0041,0,0,1,0.4408,0,0,3,1.4054,1,0,7,0.1918,0,0,1,12.6449,15,1,30,0.0327,0,0,1,72,80,735,271,237,76858,30861.3202,92628,15,1181804,2.7947,2,0,15,19.3421,10,0,50,yes
0.4160583942,0.3853211009,0.1681957187,126,0.0092,0,0,1,0.0228,0.05263,0,1,75.6483,128,16,147,0.0642,0,0,2,0.5382,1,0,3,0.2569,0,0,3,0.1682,1,0,1,12.6544,19,1,28,0.104,1,0,3,137,57,327,64,55,141137,47402.089,608,13,1797326,1.8268,0,0,17,12.5769,3,0,31,yes
0.1052631579,0,0.9634146341,0,0.1021,0.10526,0,0.1579,0.0515,0.05263,0,0.125,131.8902,134,26,140,1.9268,2,0,3,0,0,0,0,0.9756,1,0,2,0.9634,1,0,1,18.4146,19,4,21,0,0,0,0,19,2,82,0,0,58934,923.1481,38,2,70709,82,82,82,82,82,82,82,82,yes
3.0441176471,0.0769230769,0.8520710059,13,0.0588,0.18182,0,0.3,0.0627,0.09091,0,0.1667,105.3905,78,15,144,0.8402,2,0,4,0.2485,0,0,2,1.0237,2,0,4,0.858,1,0,2,15.0296,11,3,27,0.1183,0,0,1,68,207,169,58,25,138146,70743.5298,1897,47,1304843,1.2246,0,0,11,8.45,0,0,32,yes
1.2935222672,0.386913229,0.136715663,2448,0.0092,0.14286,0,0.5,0.012,0.14286,0,0.3333,105.5807,57,8,319,0.1249,1,0,3,0.9586,0,0,12,0.4941,1,0,5,0.137,1,0,2,17.5801,7,1,32,0.3812,0,0,3,494,639,6754,2416,1680,2362851,1665.6533,42,4,86361,51.8607,15,1,145,351.5,169,122,634,yes
8.0454545455,0.2307692308,0.1538461538,36,0.0016,0,0,0.1429,0.0188,0,0,1,110.0897,139,18,156,0.0192,0,0,1,0.25,1,0,2,0.5192,1,0,5,0.1538,0,0,1,17.9167,23,1,29,0.0128,0,0,1,22,177,156,26,31,14962,235364.1097,367,37,9631160,0.3688,0,0,20,2.5574,3,0,30,yes
0.8941504178,0.427672956,0.3301886792,136,0.0042,0,0,0.1538,0.0256,0.05556,0,0.1667,103.1887,142,23,148,0.0566,0,0,2,0.5314,1,0,9,0.6887,1,0,7,0.3302,1,0,1,17.7107,18,5,33,0.0126,0,0,1,359,321,318,110,97,552698,50481.2461,7177,0,1796150,1.7097,0,0,13,11.7778,19,0,37,yes
0.4042553191,0.2933333333,0.1466666667,22,0.021,0,0,0.5,0.0142,0,0,0.3333,92.6267,133,4,144,0.1733,0,0,2,0.76,1,0,9,0.3067,1,0,6,0.1467,0,0,1,15.7733,23,1,31,0.1333,0,0,2,141,57,75,9,8,110133,25601.3649,2467,16,306744,3.4091,1,0,13,18.75,27,6,27,yes
0.4962962963,0.3743842365,0.0985221675,76,0.0135,0,0,1,0.0315,0,0,1,71.5764,93,5,149,0.064,0,0,3,0.4828,0,0,4,0.3645,1,0,3,0.1034,0,0,2,11.7783,17,1,27,0.0197,0,0,1,135,67,200,3,18,176785,54643.5644,124,5,692807,1.5859,0,0,12,10.6842,2,2,27,yes
2.84,0.8326220958,0.0296348981,3512,0.0031,0,0,0.9,0.0031,0,0,0.3333,78.0121,130,5,237,0.0349,0,0,9,0.8909,1,0,8,0.386,0,0,6,0.0296,0,0,1,13.3054,24,1,33,0.0009,0,0,1,75,213,3810,1954,2771,214437,2792.5713,1761,0,929556,30.7883,20,0,226,210.9,171,0,743,yes
0.6601208459,0.0583824317,0.1955008034,109,0.0534,0,0,1,0.0221,0.0625,0,0.5,68.3203,134,2,585,0.4912,0,0,7,0.1944,0,0,8,0.8324,3,0,14,0.1976,1,0,2,9.9845,16,1,32,0.0943,0,0,2,662,437,1867,189,137,979497,22716.8387,38203,18,6170845,3.8024,6,0,31,26.2958,34,0,126,yes
3.7073170732,0.3494983278,0.1350334448,836,0.0026,0,0,1,0.0183,0,0,1,71.51,32,1,189,0.0205,0,0,4,0.4072,0,0,9,0.3721,0,0,7,0.1371,0,0,2,12.3997,6,1,32,0.0021,0,0,2,41,152,180,8,337,125038,17440.0259,260,0,778617,4.9524,9,0,42,34.6667,44,0,128,yes
0.5542168675,0.2541073384,0.1872946331,232,0.0082,0,0,1,0.0179,0,0,0.3333,72.6101,90,5,145,0.0767,0,0,3,0.3636,0,0,9,0.8423,0,0,8,0.1884,0,0,2,12.0186,15,1,30,0.0526,0,0,2,332,184,912,113,231,400993,13850.6469,253,7,784523,6.2109,7,0,92,43.4762,18,1,275,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,106,106,106,106,1,1,1,1,0,0,0,0,2,2,2,2,1,1,1,1,6,6,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,yes
0.7222222222,0.2916093535,0.1196698762,212,0.0122,0,0,0.5,0.0133,0,0,0.5,89.8886,43,5,204,0.1265,0,0,4,0.425,0,0,11,1.7345,1,0,13,0.1197,0,0,1,13.4718,8,1,32,0.0303,0,0,1,324,234,728,123,87,585684,30395.3044,775,4,2765189,2.8398,1,0,55,19.6486,3,0,138,yes
1.0163934426,0.4853198948,0.0942156004,2215,0.0024,0,0,0.3333,0.0116,0,0,1,98.0318,121,6,231,0.0348,0,0,3,0.6501,0,0,9,0.397,0,0,6,0.0949,0,0,2,16.7621,20,1,34,0.0828,0,0,3,427,434,4564,1830,1698,1107953,3863.5268,20,4,270267,22.2634,46,0,120,152.1333,214,2,423,yes
0.8162162162,0,0.3280825638,0,0.0002,0,0,0.1429,0.0306,0,0,0.2,79.843,67,1,152,0.0016,0,0,1,0,0,0,0,0.8696,0,0,5,0.3281,0,0,1,10.8376,12,1,25,0,0,0,0,185,151,1841,7,6,446971,4723.0201,8456,5,1726487,18.2277,23,0,30,122.7333,154,0,175,yes
0.8081264108,0.4268292683,0.0711382114,630,0.0049,0,0,0.2222,0.0045,0,0,0.25,98.8279,100,1,165,0.0827,0,0,3,0.607,1,0,8,0.3841,0,0,5,0.0711,0,0,1,17.7527,21,1,35,0.0759,0,0,4,443,358,1476,598,468,739249,11016.3437,53947,6,184590,7.8095,0,0,33,54.6667,54,9,115,yes
0.7021276596,0.1463414634,0.4024390244,12,0.0069,0.14286,0,0.1667,0.0621,0,0,0.5,62.7805,46,11,139,0.0732,1,0,2,0.1707,0,0,1,0.9268,1,0,6,0.4024,0,0,1,8.6463,7,1,22,0,0,0,0,47,33,82,5,4,124273,174705.5309,61855,12,2377275,0.5,0,0,4,3.4167,2,0,11,yes
0.3966101695,0.4743892829,0.4665090623,602,0.0102,0,0,0.5,0.0434,0,0,1,79.7258,38,11,142,0.0717,0,0,1,1.156,1,0,11,0.5138,0,0,5,0.4697,0,0,5,10.9023,6,1,27,0.0189,0,0,2,295,117,1269,227,150,570801,10324.4006,461,3,170190,8.3487,4,0,39,57.6818,55,14,169,yes
1.2352941176,0.5863069336,0.0530896432,2021,0.0022,0,0,0.3333,0.0085,0,0,1,66.3734,50,1,161,0.0194,0,0,3,0.7009,1,0,11,0.2614,0,0,5,0.0551,0,0,2,11.4352,8,1,34,0.0087,0,0,1,102,126,3375,477,1853,128679,9646.2969,15162,1,4734497,8.9532,0,0,99,62.6727,6,0,292,yes
0.5685618729,0.6229226361,0.0475644699,1087,0.0048,0,0,1,0.0065,0.33333,0,1,72.2338,34,8,150,0.0476,0,0,10,0.7398,0,0,5,0.3908,0,0,7,0.0481,1,0,2,12.2814,3,1,31,0.0143,0,0,2,299,170,1745,428,376,249761,3793.117,755,4,1286941,22.6623,0,0,89,158.6364,85,0,287,yes
2.25,0.73625,0.0440625,2356,0.0052,0,0,1,0.0082,0,0,1,59.3937,32,2,157,0.0406,0,0,6,0.8213,1,0,11,0.4363,1,0,5,0.0447,0,0,2,10.3222,3,1,32,0.015,0,0,2,68,153,3264,1863,1598,249366,4363.6524,211,3,3041419,19.7531,72,0,203,133.3333,755,0,755,yes
0.6222222222,0.1356275304,0.0748987854,67,0.0107,0,0,0.4286,0.0094,0,0,0.5,68.1215,45,10,160,0.1032,0,0,3,0.166,0,0,2,0.1862,0,0,4,0.0789,0,0,2,12.2126,9,1,29,0.0182,0,0,2,45,28,494,53,84,26330,22317.503,84802,9,253518,3.8594,2,0,15,26,18,5,41,yes
0,0,1,0,0.3885,0.375,0.375,0.4286,0.0648,0.0625,0.0625,0.0714,126.966,127,119,134,6,6,6,6,0,0,0,0,2,2,2,2,1,1,1,1,15.4943,16,14,16,0,0,0,0,0,1,265,0,0,0,307.4242,30,30,62165,265,265,265,265,265,265,265,265,yes
0.25,0,0.9986052999,0,0.0206,0,0,0.5,0.1866,0.2,0,1,71.3326,68,9,133,0.0411,0,0,1,0,0,0,0,1.1213,1,0,3,0.9986,1,0,1,6.7134,5,1,23,0,0,0,0,20,5,1434,0,0,37515,847.3733,98,5,177010,95.6,257,0,291,478,391,28,1015,yes
